ID,Name,Description,Tree_Is_Rooted,Tree_Type,Tree_Branch_Length_Unit,Media_ID,Source,Regions,Node_Metadata,Source_Comment
12505,12505,Arutani-Sape: Ethnologue 2005,Yes,summary,,12505,Ethnologue15,South America,Alternative_Names;Comment;Status,"Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
12508,12508,Macro Ge: Ethnologue 2005,Yes,summary,,12508,Ethnologue15,South America,Alternative_Names;Geography;Status,"Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
12510,12510,Maku: Ethnologue 2005,Yes,summary,,12510,Ethnologue15,South America,Alternative_Names;Geography,"Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
12514,12514,Mataco-Guaicuru: Ethnologue 2005,Yes,summary,,12514,Ethnologue15,South America,Alternative_Names;Geography;Status,"Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
12519,12519,Hibito-Cholon: Ethnologue 2005,Yes,summary,,12519,Ethnologue15,South America,Alternative_Names;End_Date;Geography;Status,"Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
12521,12521,Cant: Composite,Yes,summary,,12521,,Australia,Alternative_Names,Multiple sources Integrated by The LINGUIST List.
12539,12539,Dene-Yeniseic Hypothesis 1: Comrie 2008,Yes,summary,,12539,,Asia;North America,,"Comrie, Bernard. 2008. Why the Dene-Yeniseic Hypothesis is Exciting. Fairbanks and Anchorage, Alaska : Dene-Yeniseic Symposium. , Vajda, Edward J. 2010. A Siberian link with Na-Dene languages. In James  Kari & Ben A. Potter (eds.), The Dene-Yeniseian Connection, 33-99. Fairbanks, Alaska: Anthropological Papers of the University of Alaska."
12540,12540,Dene-Yeniseic Hypothesis 2: Comrie 2008,Yes,summary,,12540,,Asia;North America,,"Comrie, Bernard. 2008. Why the Dene-Yeniseic Hypothesis is Exciting. Fairbanks and Anchorage, Alaska : Dene-Yeniseic Symposium. , Vajda, Edward J. 2010. A Siberian link with Na-Dene languages. In James  Kari & Ben A. Potter (eds.), The Dene-Yeniseian Connection, 33-99. Fairbanks, Alaska: Anthropological Papers of the University of Alaska."
12541,12541,Hamitische: Lepsius 1880,Yes,summary,,12541,,Africa,Alternative_Names,"Lepsius, R. Nubische Grammatik mit einer Einleitung uber die Völker und Sprachen Afrika's."
12542,12542,Urafricanische Negersprachen: Lepsius 1880,Yes,summary,,12542,,Africa,Alternative_Names,"Lepsius, R. Nubische Grammatik mit einer Einleitung uber die Völker und Sprachen Afrika's."
12555,12555,Semitische: Lepsius 1880,Yes,summary,,12555,,Africa,,"Lepsius, R. Nubische Grammatik mit einer Einleitung uber die Völker und Sprachen Afrika's."
12562,12562,Übersicht der bebandelten Sprachgruppen: Westerman 1927,Yes,summary,,12562,,Africa,Alternative_Names,"Westermann, Diedrich. 1927. Die Westlichen Sudansprachen und ihre Beziehungen Zum Bantu   ."
12576,12576,Juu-ǂHoan: Composite,Yes,summary,,12576,,,Alternative_Names;Geography,"Güldemann, Tom. 2006. Structural isoglosses between Khoekhoe and Tuu: the Cape as a linguistic area. , Linguistic areas: convergence in historical and typological perspective., 99-134. Hampshire: Palgrave Macmillan."
12597,12597,Scythian: Rask 1834,Yes,summary,,12597,,Asia;Europe,,"Rask, R. K. 1834. Samlede Tildels Forhen Utrykte Afhandlinger."
12615,12615,Yukaghir: Dryer 2005,Yes,summary,,12615,wals[600],Asia,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 600. New York: Oxford University Press. ISBN 0199255911"
12616,12616,Yukaghir: Ethnologue 2005,Yes,summary,,12616,Ethnologue15,Asia,Alternative_Names;Comment;Status,"Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
12617,12617,Yukaghir: Composite,Yes,summary,,12617,,Asia,Alternative_Names;Comment;End_Date;Geography;Status,Multiple sources Integrated by The LINGUIST List.
12618,12618,Nivkh: Dryer 2005,Yes,summary,,12618,wals[600],Asia,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 600. New York: Oxford University Press. ISBN 0199255911"
12619,12619,Ainu: Dryer 2005,Yes,summary,,12619,wals[601],Asia,Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 601. New York: Oxford University Press. ISBN 0199255911"
12620,12620,Burushaski: Dryer 2005,Yes,summary,,12620,wals[602],Asia,Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 602. New York: Oxford University Press. ISBN 0199255911"
12622,12622,Nahali: Dryer 2005,Yes,summary,,12622,wals[602],Asia,Alternative_Names;Geography;Start_Date,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 602. New York: Oxford University Press. ISBN 0199255911"
12623,12623,Kusunda: Dryer 2005,Yes,summary,,12623,wals[602],Asia,Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 602. New York: Oxford University Press. ISBN 0199255911"
12624,12624,Caucasian: Ruhlen 1991,Yes,summary,,12624,Ruhlen-1991[71-75],Asia;Europe,,"Ruhlen, Merritt. 1991. A Guide to the World's Languages, vol. 1: Classification, 71-75. Stanford: Stanford University Press. ISBN 0-8047-1894-6"
12625,12625,North Caucasian: Ethnologue 2005,Yes,summary,,12625,Ethnologue15,Asia;Europe,Alternative_Names;Comment;End_Date;Geography;Status,"Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
12655,12655,Tai-Kadai: Ethnologue 2005,Yes,summary,,12655,Ethnologue15,Asia,Alternative_Names;Status,"Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
12675,12675,Omotic Hypothesis 1: Bender 1975,Yes,summary,,12675,,Africa,Comment;Geography;Start_Date,"Bender, M. Lionel. 1975. Omotic: A New Afroasiatic Language Family, 218-224. Carbondale, Illinois: University Museum Series, 3.ISBN B0006W4242"
12676,12676,Omotic Hypothesis 2: Bender 1975,Yes,summary,,12676,,Africa,Comment;Geography;Start_Date,"Bender, M. Lionel. 1975. Omotic: A New Afroasiatic Language Family, 218-224. Carbondale, Illinois: University Museum Series, 3.ISBN B0006W4242"
12710,12710,Austro-Asiatic: Pinnow 1959,Yes,summary,,12710,,Asia,Alternative_Names;Comment,"Pinnow, Heinz-Jürgen. 1959. Versuch einer Historischen Lautlehre der Kharia-Sprache, 1-6. Wiesbaden: Otto Harrassowitz."
12736,12736,Macro Katembrí-Taruma Cluster: Campbell 1997,Yes,summary,,12736,Kaufman-1994[70];Campbell-1997[197],South America,,"Kaufman, Terrence. 1994. The native languages of South America, Atlas of the World's Languages, 1 edn., 70. London: Routledge. ISBN 0415019257, Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 197. Oxford: Oxford University Press. ISBN 0195094271"
12737,12737,Sálivan: Campbell 1997,Yes,summary,,12737,,South America,Alternative_Names;Geography,"Migliazza, Ernest. 1985. Languages of the Orinoco-Amazon region: current status, South American Indian languages: retrospect and prospect, 41-3. Austin: University of Texas Press. , Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 205. Oxford: Oxford University Press. ISBN 0195094271"
12738,12738,Sino-Tibetan: Ethnologue 2005,Yes,summary,,12738,Ethnologue15,Asia,Alternative_Names;Status,"Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
12755,12755,Mayan: Asher & Moseley 1994,Yes,summary,,12755,,Central America,Alternative_Names,"Asher, R. E. & Christopher  Moseley (eds.). 2007. Meso-America: Time of Contact, Atlas of the World's Languages, 2 edn., 56. London, New York: Routledge."
12775,12775,"Mije-Sokean: Asher, Moseley 1994",Yes,summary,,12775,,Central America,Alternative_Names,"Asher, R. E. & Christopher  Moseley (eds.). 2007. Meso-America: Time of Contact, Atlas of the World's Languages, 2 edn., 56. London, New York: Routledge."
12776,12776,"Totonakan: Asher, Moseley 1994",Yes,summary,,12776,,Central America,Alternative_Names,"Asher, R. E. & Christopher  Moseley (eds.). 2007. Meso-America: Time of Contact, Atlas of the World's Languages, 2 edn., 56. London, New York: Routledge."
12777,12777,"Wavi: Asher, Moseley 1994",Yes,summary,,12777,,Central America,Alternative_Names,"Asher, R. E. & Christopher  Moseley (eds.). 2007. Meso-America: Time of Contact, Atlas of the World's Languages, 2 edn., 56. London, New York: Routledge."
12798,12798,"Hokan: Asher, Moseley 1994",Yes,summary,,12798,,Central America,Alternative_Names,"Asher, R. E. & Christopher  Moseley (eds.). 2007. Meso-America: Time of Contact, Atlas of the World's Languages, 2 edn., 56. London, New York: Routledge."
12837,12837,Proto-Austric: Benedict 1942,Yes,summary,,12837,,Asia;Pacific,Comment;Geography;Other_Codes,"Benedict, Paul K. 1942. Thai, Kadai, and Indonesian:  A New Alignment in Southeastern Asia, American Anthropologist, 4 edn., vol. 44, 576-601. New Jersey: Wiley-Blackwell."
12855,12855,"Yuta-Nawan: Asher, Moseley 1994",Yes,summary,,12855,,Central America;North America,Alternative_Names;Comment,"Asher, R. E. & Christopher  Moseley (eds.). 2007. Meso-America: Time of Contact, Atlas of the World's Languages, 2 edn., 56. London, New York: Routledge."
12856,12856,"Shinkan Complex: Asher, Moseley 1994",Yes,summary,,12856,,Central America,Alternative_Names,"Asher, R. E. & Christopher  Moseley (eds.). 2007. Meso-America: Time of Contact, Atlas of the World's Languages, 2 edn., 56. London, New York: Routledge."
12857,12857,"Kwitlateko: Asher, Moseley 1994",Yes,summary,,12857,,Central America,Alternative_Names,"Asher, R. E. & Christopher  Moseley (eds.). 2007. Meso-America: Time of Contact, Atlas of the World's Languages, 2 edn., 56. London, New York: Routledge."
12858,12858,"Tarasko: Asher, Moseley 1994",Yes,summary,,12858,,Central America,Alternative_Names,"Asher, R. E. & Christopher  Moseley (eds.). 2007. Meso-America: Time of Contact, Atlas of the World's Languages, 2 edn., 56. London, New York: Routledge."
12859,12859,"Lenkan: Asher, Moseley 1994",Yes,summary,,12859,,Central America,Alternative_Names,"Asher, R. E. & Christopher  Moseley (eds.). 2007. Meso-America: Time of Contact, Atlas of the World's Languages, 2 edn., 56. London, New York: Routledge."
12936,12936,"Semitic, subtree of Afro-Asiatic: Rubin 2007",Yes,summary,,12936,,Africa,Alternative_Names;Comment;End_Date;Other_Codes;Start_Date;Status,"Rubin, Aaron D. 2007. The Subgrouping of the Semitic Languages, Language and Linguistics Compass, vol. 2, 79-102."
12957,12957,Altaic: Miller 1971,Yes,summary,,12957,,Asia;Europe,End_Date,"Miller, Roy Andrew. 1971. Japanese and the Other Altaic Languages, 42-47. ISBN 0226527190"
12978,12978,Asian Unclassified Languages: Composite,Yes,summary,,12978,,Asia,Alternative_Names;Comment;End_Date;Geography;Start_Date;Status,Multiple sources Integrated by The LINGUIST List.
12995,12995,Asian Language Isolates: Composite,Yes,summary,,12995,,Asia,Alternative_Names;Comment;End_Date;Geography;Start_Date;Status,Multiple sources Integrated by The LINGUIST List.
13159,13159,Proto-Fennic: Abondolo 2006,Yes,summary,,13159,,Asia;Europe,Alternative_Names;Comment;End_Date;Geography;Status,"Abondolo, Daniel  & Tiit-Rein  Viitso. 1998. The Uralic Languages, 96-114. 2006. London: Routledge. ISBN 978-0-415-41264-3"
13175,13175,Austric: Sebeok 1942,Yes,summary,,13175,,Asia;Pacific,Alternative_Names;Comment;Geography,"Sebeok, Thomas A. 1942. An Examination of the Austroasiatic Language Family, Language, 3 edn., vol. 18, 206-217. Rochester, NY: Linguistic Society of America."
13195,13195,Uralic-Yukaghir: Anonymous 2009,Yes,summary,,13195,,Asia;Europe,Geography,"""Uralic Languages"": Encyclopædia Britannica Online. http://www.britannica.com/EBchecked/topic/619069/Uralic-languages.  (12 May, 2009.)"
13215,13215,Uralic: Pedersen 1929,Yes,summary,,13215,,Asia;Europe,Alternative_Names;Comment,"Pedersen, Holger. 1931. The Discovery of Language, 102-105. Bloomington: Indiana University Press."
13217,13217,Keresan: Campbell 1997,Yes,summary,,13217,Campbell-1997[138],North America,Geography,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 138. Oxford: Oxford University Press. ISBN 0195094271"
13218,13218,Keresan: Dryer 2005,Yes,summary,,13218,wals[627],North America,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 627. New York: Oxford University Press. ISBN 0199255911"
13219,13219,Keresan: Goddard 1996,Yes,summary,,13219,Goddard-1996[7],North America,Alternative_Names,"Goddard, Ives  (ed.). 1996. Handbook of North American Indians, vol. 17, 7. Washington: Smithsonian Institution. ISBN 0874741971"
13220,13220,Keres: Composite,Yes,summary,,13220,,North America,Alternative_Names,Multiple sources Integrated by The LINGUIST List.
13221,13221,Keres: Ethnologue 2005,Yes,summary,,13221,Ethnologue15,North America,Alternative_Names;Geography,"Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
13235,13235,Sino-Dene (according to Sapir): Bengtson 1994,Yes,summary,,13235,,Asia;North America,Alternative_Names;Comment,"Bengtson, John D. 1994. Edward Sapir and the ""Sino-Dene"" Hypothesis, Anthropological Science, vol. 102(3), 207-230."
13236,13236,Hurro-Urartian: Composite,Yes,summary,,13236,,Asia,Alternative_Names;Geography;Status,Multiple sources Integrated by The LINGUIST List.
13255,13255,Lower Sepik-Ramu: Dryer 2005,Yes,summary,,13255,wals[614-615],Pacific,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 614-615. New York: Oxford University Press. ISBN 0199255911"
13256,13256,Sapir's Penutian Classification: Campbell 1997,Yes,summary,,13256,Campbell-1997[310],North America,Alternative_Names,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 310. Oxford: Oxford University Press. ISBN 0195094271"
13258,13258,Proto-North-Asiatic: Street 1962,Yes,summary,,13258,,Asia;Europe,,"Street, John C. 1962. Review: Vergleichende Grammatik der Altaischen Sprachen,Teil 1, Vergleichende Lautlehre Nikolaus Poppe, Language, vol. 38, 92-98. Rochester, NY: Linguistic Society of America."
13259,13259,Kiowa-Tanoan: Campbell 1997,Yes,summary,,13259,Campbell-1997[138],North America,Alternative_Names;Geography;Status,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 138. Oxford: Oxford University Press. ISBN 0195094271"
13342,13342,Chapacuran: Campbell 1997,Yes,summary,,13342,Campbell-1997[178],South America,Alternative_Names;Geography;Status,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 178. Oxford: Oxford University Press. ISBN 0195094271"
13418,13418,Japonic: Composite,Yes,summary,,13418,,Asia,Alternative_Names;Comment;End_Date;Geography;Start_Date;Status,Multiple sources Integrated by The LINGUIST List.
13438,13438,Uralic: Abondolo 2006,Yes,summary,,13438,,Asia;Europe,Alternative_Names;Comment;Geography,"Abondolo, Daniel  (ed.). 1998. The Uralic Languages. 2006. London: Routledge. ISBN 978-0-415-41264-3"
13923,13923,Trans New Guinea: Wurm 1982,Yes,summary,,13923,,Pacific,Alternative_Names;Comment;Geography;Status,"Wurm, Stephen A. 1982. Papuan languages of Oceania. Tübingen: Gunter Narr Verlag. ISBN 3878083572"
13926,13926,West Papuan: Wurm 1982,Yes,summary,,13926,,Pacific,Alternative_Names;Comment;Geography;Status,"Wurm, Stephen A. 1982. Papuan languages of Oceania. Tübingen: Gunter Narr Verlag. ISBN 3878083572"
