ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,MultiTree_Names
kjc,Coastal Konjo,,-5.41532,120.304,coas1295,,"Konjo | Konjo, Coastal | Tana"
law,Lauje,,0.50708,120.262,lauj1238,,Lauje
mak,Makasar,,-5.65551,119.838,maka1311,,Macassarese | Makasar | Makassaarsch | Makassar | Makassarisch
mqj,Mamasa,,-3.0811,119.484,mama1276,,Mamasa
mdr,Mandar,,-3.34717,119.068,mand1442,,Mandar | Mandarische dialecten
mog,Mongondow,,0.64616,124.114,mong1342,,Mongondow | Mongondowsch
mnb,Muna,,-5.40419,122.541,muna1247,,Muna
npy,Napu,,-1.43707,120.338,napu1241,,Napoesch | Napu
pdo,Padoe,,-2.60642,121.236,pado1242,,Padoe
pmf_zbt,"pmf, zbt",,,,,,
sxn,Sangir,,3.0,125.5,sang1336,,Sangir
sly,Selayar,,-6.10145,120.496,sela1260,,Selayar
tld,Talaud,,4.11846,126.795,tala1285,,Talaud
tdn,Tondano,,1.28024,124.964,tond1251,,Tondano
tnt,Tontemboan,,1.24813,124.654,tont1239,,Tontemboan
sda,Toraja-Sa'dan,,-2.97144,119.829,tora1261,,Bareic Cluster | Sa'dansch | Toradja | Toraja | Toraja-Sa'dan
rth,Ratahan,,1.07592,124.858,rata1244,,Bentanansch | Ratahan | Toratán
bhq_khc,"bhq, khc",,,,,,
ppk,Uma,,-1.70416,119.968,umaa1242,,Pipikorosch | Uma
wlo,Wolio,,-5.33,122.67,woli1241,,Wolio
sund,Sundanese,,-6.89708,107.106,sund1252,,Sundanese | Sundic | Sundic Cluster | Sundic Hesion
ace,Acehnese,,3.90757,96.6032,achi1257,,Aceh | Acehnese | Achinese | Atjèhsch | Atschin
btz,Batak Alas-Kluet,,3.4293,97.8123,bata1292,,Alas | Batak Alas-Kluet
ban,Balinese,,-8.35714,115.075,bali1278,,Bali | Balinese | Balinesisch | Balisch
btx,Batak Karo,,2.12787,98.2517,bata1293,,Batak (Karo) | Batak Karo | Karo
bbc,Batak Toba,,2.35498,99.1761,bata1289,,Batak (Toba) | Batak Toba | Toba | Toba Batak | Toba-Batak
cjm,Eastern Cham,,11.2853,108.49,east2563,,"Bình Thuân | Cham (Eastern) | Cham, Eastern"
cja,Western Cham,,12.4771,104.026,west2650,,"Cambodian | Cham (Western) | Cham, Western"
cje,Chru,,11.6625,108.529,chru1239,,Chru | Cru
emb,Embaloh,,1.3156,112.63,emba1238,,Embaloh | Mbaloh | Tamambo
eno,Enggano,,-5.38846,102.245,engg1245,,Enggano | Engganosch
gay,Gayo,,4.3733,97.3456,gayo1244,,Gajosch | Gayo
iba,Iban,,2.09041,112.934,iban1264,,Iban
ind,Standard Indonesian,,-7.33458,109.716,indo1316,,Indonesian | Tonda
ind_iri,ind-iri,,,,,,
ind_jak,ind-jak,,,,,,
jav,Javanese,,-7.001,109.287,java1254,,Javaansch | Javanese | Javanisch
vky,Kayu Agung,,,,kayu1244,,Kayu Agung
zlm_ket,zlm-ket,,,,,,
bjn_kua,Kuala,,,,kual1252,,
vkt,Tenggarong Kutai Malay,,0.71803,117.645,teng1267,,"Kutai | Malay, Tenggarong Kutai | Tenggarong Kutai Malay"
ljp,Lampung Api,,-5.73463,105.037,lamp1243,,Lampoengsch | Lampong | Lampung | Lampung Api
mad,Madurese,,-7.0,113.0,nucl1460,,Madoereesch | Madura | Madurese | Maduresisch
zlm_zsm,"zlm, zsm",,,,,,
zlm_kua,zlm-kua,,,,,,
zmi,Negeri Sembilan Malay,,2.66503,102.291,nege1240,,Malay (Ulu Muar) | Negeri Sembilan Malay
xmm,Manado Malay,,1.48099,124.843,mala1481,,"Malay, Manado | Manado Malay | Manadonese | Menado Malay"
mwv,Mentawai,,-1.41092,98.9401,ment1249,,Mentawai | Mentawaisch | Mentawei-Engano
min,Minangkabau,,-0.896,100.44,mina1268,,Minangkabau
nia,Nias,,0.90691,97.4961,nias1242,,Nias | Niasch
rej,Rejang,,-3.33056,102.434,reja1240,,Redjansch-Lebongsch | Rejang
rog,Northern Roglai,,12.1967,108.849,nort2994,,"Roglai (Northern) | Roglai, Northern"
skh,Sikule,,2.69113,95.9636,siku1242,,Sichoelè | Sikule
smr,Simeulue,,2.50288,96.2757,sime1241,,Simaloersch | Simeulue
sun,Sundanese,,-6.89708,107.106,sund1252,,Soendasch | Sunda | Sundaisch | Sundanese
huq,Tsat,,18.3192,109.336,tsat1238,,Tsat
urk,Urak Lawoi',,7.5258,99.0768,urak1238,,Urak Lawoi'
yape,Yapese,,9.55811,138.125,yape1248,,Yapese
guh_sik,guh-sik,,,,,,
iroq,iroq,,,,,,Iroquoian | Iroquoian Family
niro,niro,,,,,,Northern Iroquoian | Northern Iroquoian Subfamily
cay,Cayuga,,42.41,-76.5969,cayu1261,,Cayuga
moh,Mohawk,,43.72,-74.66836,moha1258,,Mohawk
one,Oneida,,43.438742,-75.708106,onei1249,,Oneida
ono,Onondaga,,42.92,-76.12,onon1246,,Onandaga | Onondaga | Onondoga
see,Seneca,,42.56,-77.53,sene1264,,Seneca
tus,Tuscarora,,43.1303,-79.4214,tusc1257,,Tuscarora
wya,Huron-Wyandot,,44.33,-77.5,wyan1247,,Huron | Huron-Petun | Wyandot
siro,Cherokee,,35.4664,-83.163,cher1273,,Southern Iroquoian | Southern Iroquoian Subfamily
chr,Cherokee,,35.4664,-83.163,cher1273,,Cherokee
yan,Mayangna,,14.1259,-84.3439,maya1285,,Mayangna | Sumo | Sumu | Tawaska | Twahka
blx,Mag-Indi Ayta,,14.9617,120.182,magi1241,,"Ayta, Mag-Indi | Biloxi"
arau,Mapudungun,,-38.7392,-71.277,mapu1245,,Arauan | Araucanian | Arawan | Arawán
jaa_kit,jaa-kit,,,,,,
cul,Culina,,-8.55268,-70.6648,culi1244,,Culina | Culino | Culiña | Kulina | Madiha
dny,Deni,,-6.74962,-67.5029,deni1241,,Deni | Dení
jaa,Madi,,-7.62223,-66.5662,jama1261,,Jamamadi | Jamamadí | Yamamadi | Yamamadí
jaa_jar,jaa-jar,,,,,,
pad,Paumari,,-5.78403,-64.2803,paum1247,,Pammarí | Paumari | Paumarí | Purupurú
chnp,chnp,,,,,,Chon Proper | Chonan Family | Chonan proper
plch,Puelche,,-42.223,-68.666,puel1244,,Puelchan Isolate | Puelche
teh_gun,teh-gun,,,,,,
guay,Ngäbere,,8.8251,-82.3911,ngab1239,,Guaicurian | Guaicuruan | Guaycurú | Guaymi | Guaymi Group | Guaymíic | Waikuruan
axb,Abipon,,-29.0,-61.0,abip1241,,Abipon | Abipone | Abipón
kbc,Kadiwéu,,-19.7222,-57.582,kadi1248,,Cadihuéo | Caduveo | Guaicuru | Kadiweu | Kadiwéu | Mbaya | Mbayá
moc,Mocoví,,-28.097,-60.4145,moco1246,,Mocovi | Mocoví | Mokoví
plg,Pilagá,,-25.0058,-60.1537,pila1245,,Pilaga | Pilagá
tob,Toba,,-23.77,-61.96,toba1269,,Toba
hto_min,hto-min,,,,,,
matc,Munit,,-5.24329,145.548,muni1257,,Mataco | Matacoan | Matakoan
crq_crt,"crq, crt",,,,,,
cag,Nivaclé,,-22.8557,-61.7606,niva1238,,Ajlujlay | Ashluslay | Chulupi | Chulupí | Chunupi | Churupi | Nivaclé
mca,Maca,,-25.0119,-57.3694,maca1260,,Enimaga | Maca | Macca | Macá | Maká | Towothli
mzh,Wichí Lhamtés Güisnay,,-23.1633,-62.1757,wich1264,,Güisnay | Mataco | Wichí | Wichí Lhamtés Güisnay
maya,maya,,,,,,Mayan
acr,Achi,,15.073,-90.3513,achi1256,,"Achi | Achi', Rabinal | Achí"
agu,Aguacateco,,15.3307,-91.3153,agua1252,,Aguacatec | Aguatec | Aquacatan | Awakateko
cak,Kaqchikel,,14.4662,-90.9881,kaqc1270,,"Cakchiquel | Kakchiquel | Kaqchikel | Kaqchikel, Central"
cob,Chicomuceltec,,15.6078,-91.2869,chic1271,,Chicomuceltec | Kotoke
ctu,Chol,,17.4897,-92.4698,chol1282,,"Chol | Chol, Tumbalá"
chf,Tabasco Chontal,,18.1713,-92.7367,taba1266,,"Chontal | Chontal Maya | Chontal, Tabasco | Yokotán"
caa,Chortí,,14.818,-89.2363,chor1273,,Ch'orti' | Ch'ortí | Chorti | Chortí | Chortí
cac,Chuj,,15.8399,-91.76,chuj1250,,"Chuj | Chuj, San Sebastián Coatán"
hus,Huastec,,21.6153,-98.5028,huas1242,,"Huastec | Huastec, Veracruz | Wasteko"
itz,Itzá,,17.0269,-89.8734,itza1241,,Itza | Itza' | Itzaj | Itzá
ixl,Ixil,,15.4569,-90.8935,ixil1251,,"Ixil | Ixil, San Juan Cotzal"
jac,Popti',,15.6609,-91.6633,popt1235,,"Jacaltec | Jakaltek | Jakalteko | Jakalteko, Eastern | Poptí"
kjb,Q'anjob'al,,15.6846,-91.3043,qanj1241,,"Kanjobal | Kanjobal (Eastern) | Kanjobal, Eastern | Q'anjob'al | Qanjobal"
knj,Akateko,,15.5932,-91.8421,west2635,,"Acatec | Akateko | Kanjobal (Western) | Kanjobal, Western"
kek,Kekchí,,15.3788,-89.2452,kekc1242,,K'ek'chi | K'ekchí | Kekchi | Kekchí | Q'eqchi' | Qeqchí
lac,Lacandon,,17.02093,-91.42348,laca1243,,Lacandon | Lacandone | Lacandón | Lakantún
mam,Mam,,14.8034,-91.7231,mamm1241,,"Mam | Mam (Southern) | Mam, Northern"
mop,Mopán Maya,,16.3533,-89.0673,mopa1243,,"Maya, Mopán | Mopan | Mopán"
poc,Poqomam,,14.73252,-89.73796,poqo1253,,"Pocomam | Pocomam Oriental | Pokomam | Pokomam, Central | Poqomam"
poh,Poqomchi',,15.3586,-90.5813,poqo1254,,"Pocomchi | Pokomchi | Pokomchí | Poqomchi' | Poqomchi', Eastern | Poqomchí"
quc,K'iche',,14.5278,-91.1696,kich1262,,"K'iche', Central | Kiché | Kiché proper | Quiche | Quiché | Quiché"
ttc,Tektiteko,,15.4599,-92.1136,tekt1235,,Teco | Tectitec | Teko
toj,Tojolabal,,16.2572,-91.7825,tojo1241,,Chañabal | Tojolabal
tzh,Tzeltal,,16.6384,-92.2786,tzel1254,,"Tzeltal | Tzeltal (Bachajón) | Tzeltal, Oxchuc | Tzental"
tzh_agu,tzh-agu,,,,,,
tzh_ten,tzh-ten,,,,,,
tzo,Tzotzil,,16.6362,-92.7388,tzot1259,,"Tzotzil | Tzotzil (San Andrés) | Tzotzil (Zinacantán) | Tzotzil, Venustiano Carranza"
tzj,Tz'utujil,,14.6351,-91.2012,tzut1248,,"Tz'utujil | Tz'utujil, Eastern | Tzutuhil | Tzutujil"
yua,Yucatec Maya,,18.7757,-88.9567,yuca1254,,"Jurí | Maya proper | Maya, Yucatán | Yucatec | Yukateko | Yuri | Yurí"
otma,otma,,,,,,Oto-Mangean | Oto-Mangue | Oto-Manguean | Oto-Manguean Phylum | Otomangean | Otomanguean
amuz,Guerrero Amuzgo,,16.77226,-98.18953,guer1243,,Amusgo | Amuzgo | Amuzgoan | Amuzgoan Family
amu,Guerrero Amuzgo,,16.77226,-98.18953,guer1243,,"Amuzgo | Amuzgo, Guerrero"
chih,Chichimeca-Jonaz,,21.2943,-100.524,chic1272,,Chichimec
pei,Chichimeca-Jonaz,,21.2943,-100.524,chic1272,,Chichimec | Chichimeca | Chichimeca-Jonaz | Chichimeco | Chichimeco Jonaz | Chichimeko
chic,Chinantecan,,,,chin1484,,Chinantecan | Chinantecan Family | Chinanteko
cco,Comaltepec Chinantec,,17.5909,-96.445,coma1246,,"Chinantec (Comaltepec) | Chinantec, Comaltepec | Comaltepec Chinantec"
cle,Lealao Chinantec,,17.3162,-95.9265,leal1235,,"Chinantec (Lealao) | Chinantec, Lealao | Lealao Chinantec"
cpa,Palantla Chinantec,,17.884,-96.3407,pala1351,,"Chinantec (Palantla) | Chinantec of Palantla | Chinantec, Palantla | Palantla | Palantla Chinanteko"
chq,Quiotepec Chinantec,,17.5621,-96.602,quio1240,,"Chinantec (Quiotepec) | Chinantec of Quiotepec | Chinantec, Quiotepec | Quiotepec | Quiotepec Chinanteko | Quiotepeco"
cuc,Usila Chinantec,,17.9184,-96.4074,usil1237,,"Chinantec (San Felipe Usila) | Chinantec of Usila | Chinantec, Usila | Usila | Usila Chinanteko"
cso,Sochiapam Chinantec,,17.7985,-96.6079,soch1239,,"Chinantec | Chinantec (Sochiapan) | Chinantec of Sochiapan | Chinantec, Sochiapan | Sochiapam Chinantec"
cnt,Tepetotutla Chinantec,,17.7115,-96.5404,tepe1279,,"Chinantec (Tepetotutla) | Chinantec, Tepetotutla | Tepetotutla Chinantec"
mixn,mixn,,,,,,Mistekan | Misteko-Kwikateko | Mixtecan | Mixtecan Macro-Family
cut_cux,"cut, cux",,,,,,
mim,Alacatlatzala Mixtec,,17.25,-98.58,alac1244,,"Mixtec (Alacatlatzala) | Mixtec, Alacatlatzala"
mib,Atatláhuca Mixtec,,17.07133,-97.67753,atat1238,,"Mixtec (Atatlahuca) | Mixtec of San Esteban | Mixtec of San Esteban Atatláhuca | Mixtec, Atatláhuca"
miy,Ayutla Mixtec,,16.96667,-99.0967,ayut1236,,"Ayutla | Mixtec (Ayutla) | Mixtec, Ayutla"
mig_cha,mig-cha,,,,,,
mih,Chayuco Mixtec,,16.42,-97.83,chay1249,,"Mixtec (Chayuco) | Mixtec, Chayuco"
miz,Coatzospan Mixtec,,18.048748,-96.763633,coat1241,,"Mixtec (Coatzospan) | Mixtec, Coatzospan"
mxt,Jamiltepec Mixtec,,16.2279,-97.8417,jami1235,,"Mixtec (Jamiltepec) | Mixtec, Jamiltepec"
mio,Pinotepa Nacional Mixtec,,16.3043,-97.9966,pino1237,,"Mixtec (Jicaltepec) | Mixtec of Jicaltepec | Mixtec, Pinotepa Nacional"
mig_mol,mig-mol,,,,,,
mie,Ocotepec Mixtec,,17.144191,-97.763219,ocot1243,,"Mixtec (Ocotepec) | Mixtec, Ocotepec"
mil,Peñoles Mixtec,,17.0671,-97.0101,peno1244,,"Mixtec (Peñoles) | Mixtec, Peñoles"
mjc,San Juan Colorado Mixtec,,16.46073,-97.95446,sanj1281,,"Mixtec (San Juan Colorado) | Mixtec, San Juan Colorado"
mig,San Miguel El Grande Mixtec,,17.046881,-97.622482,sanm1295,,"Migama | Mixtec (San Miguel el Grande) | Mixtec of San Miguel el Grande | Mixtec, San Miguel el Grande"
mks,Silacayoapan Mixtec,,17.5541,-98.1163,sila1250,,"Mixtec (Silacayoapan) | Mixtec, Silacayoapan"
mpm,Yosondúa Mixtec,,16.874,-97.579,yoso1239,,"Mixtec (Yosondúa) | Mixtec, Yosondúa"
trs,Chicahuaxtla Triqui,,17.1628,-97.8547,chic1273,,"Chicahuaxtla Trike | Trique (Chicahuaxtla) | Triqui, Chicahuaxtla"
trc,Copala Triqui,,17.1541,-97.9826,copa1237,,"Copala Trike | Trique (Copala) | Triqui, Copala"
otmn,Otomian,,,,otom1297,,Otomi-Mazahua | Otomian | Otomian Family
maz_mmc,"maz, mmc",,,,,,
ocu,Atzingo Matlatzinca,,19.3871,-99.9239,atzi1235,,"Matlatzinca, Atzingo | Ocuiltec | Ocuilteco | Okwilteko"
otz,Ixtenco Otomi,,19.2146,-98.0272,ixte1237,,"Ixtenco | Ixtenco Otomí | Otomi, Ixtenco | Otomí (Ixtenco)"
ote,Mezquital Otomi,,20.2274,-99.5564,mezq1235,,"Otomi of the Mezquital | Otomi, Mezquital | Otomí (Mezquital)"
otq_san,otq-san,,,,,,
otm,Eastern Highland Otomi,,20.5991,-98.0978,east2556,,"Otomi, Eastern Highland | Otomí (Sierra)"
pame,Southern Pame,,20.966,-99.334,sout2999,,Pame | Pamean
pbs,Central Pame,,21.3762,-99.2898,cent2145,,"Central Pame | Pame | Pame, Central"
popo,popo,,,,,,Popolakan | Popolocan | Popolocan Family | Proto-Popolocan
coz,Chochotec,,17.666,-97.2388,choc1279,,Chocho | Chochotec
ixc,Ixcatec,,17.7597,-97.1242,ixca1245,,Iskateko | Ixcatec
maq,Chiquihuitlán Mazatec,,18.0541,-96.6659,chiq1250,,"Chiquihuitlán Masateko | Mazatec (Chiquihuitlán) | Mazatec, Chiquihuitlán"
mau,Huautla Mazatec,,18.2556,-96.724,huau1238,,"High Mazatec | Huantla de Jimenez | Huautla de Jiménez | Mazatec (Huautla) | Mazatec of Huautla | Mazatec, Huautla"
pbe,Mezontla Popoloca,,18.1442,-97.5879,mezo1235,,"Popoloca (Metzontla) | Popoloca, Mezontla"
poe,San Juan Atzingo Popoloca,,18.22245,-97.37923,sanj1285,,"Eastern Popoloka | Popoloca (San Juan Atzingo) | Popoloca, San Juan Atzingo"
pbf,Coyotepec Popoloca,,18.3814,-97.6258,coyo1236,,"Popoloca (San Vicente Coyotepec) | Popoloca, Coyotepec"
zapn,Zapotecan,,,,zapo1436,,Sapotekan | Zapotecan
cya,Nopala Chatino,,16.0954,-97.1339,nopa1235,,"Chatino (Nopala) | Chatino, Nopala"
ctp,Western Highland Chatino,,16.2495,-97.3244,west2644,,"Chatino (Sierra Occidental) | Chatino of Yaitepec | Chatino, Western Highland"
cta,Tataltepec Chatino,,16.2963,-97.5311,tata1258,,"Chatino (Tataltepec) | Chatino of Tataltepec | Chatino, Tataltepec | Tatalpepec Chatino"
ctp_yai,ctp-yai,,,,,,
zai,Isthmus Zapotec,,16.4548,-94.8444,isth1244,,"Isthmus Zapotec | Zapotec (Isthmus) | Zapotec, Isthmus"
zpd,Southeastern Ixtlán Zapotec,,17.2588,-96.6199,sout3005,,"Southeastern Ixtlán Zapotec | Zapotec (Ixtlan) | Zapotec, Southeastern Ixtlán"
zaa,Sierra de Juárez Zapotec,,17.4219,-96.6191,sier1250,,"Sierra de Juarez | Sierra de Juárez Zapotec | Zapotec (Juárez) | Zapotec, Sierra de Juárez"
zaw,Mitla Zapotec,,16.86849,-96.29434,mitl1236,,"Mitla Zapotec | Valley Zapotec | Zapotec (Mitla) | Zapotec, Mitla"
zpm,Mixtepec Zapotec,,16.1724,-96.2372,mixt1426,,"Eastern Sapoteko | Mixtepec Zapotec | Zapotec (Mixtepec) | Zapotec, Mixtepec"
zpi,Santa María Quiegolani Zapotec,,16.033,-96.0486,sant1451,,"Santa María Quiegolani Zapotec | Zapotec (Quiegolani) | Zapotec, Santa María Quiegolani"
zab,Western Tlacolula Valley Zapotec,,17.0332,-96.5967,sanj1284,,"San Juan Guelavía Zapotec | Zapotec (San Lucas Quiaviní) | Zapotec, San Juan Guelavía"
zpz,Texmelucan Zapotec,,16.49197,-97.08947,texm1235,,"Central Sapoteko | Texmelucan Zapotec | Zapotec (Texmelucan) | Zapotec, Texmelucan"
zav,Yatzachi Zapotec,,17.1869,-96.284,yatz1235,,"Yatzachi Zapotec | Zapotec (Yatzachi) | Zapotec, Yatzachi"
zpq,Zoogocho Zapotec,,17.2016,-96.3433,zoog1238,,"Zapotec (Zoogocho) | Zapotec, Zoogocho | Zoogocho Zapotec"
pano,pano,,,,,,Panoan
amc,Amahuaca,,-10.2012,-72.3208,amah1246,,Amahuaca | Amawaka | Amawaka language area
kaq,Capanahua,,-6.63254,-74.3813,capa1241,,Capanahua | Kapanawa
cbr,Cashibo-Cacataibo,,-8.70232,-75.4206,cash1251,,Cashibo | Cashibo-Cacataibo | Kashibo
cbs,Cashinahua,,-9.72027,-71.1733,cash1254,,Cashinahua | Cashinaua | Kashinawa
cao,Chácobo,,-12.133,-66.7164,chac1251,,Chacobo | Chácobo | Chákobo
mpq,Matís,,-4.3553,-70.2079,mati1255,,Matis | Matís
mcf,Matsés,,-5.73914,-72.6281,mats1244,,Majoruna-Matsés | Matses | Matsés | Mayoruna | Mayoruna-Matsés
mcd,Sharanahua,,-9.8626,-71.1232,shar1245,,Marinahua | Sharanahua | Sharanawa
shp,Shipibo-Conibo,,-7.17105,-74.8219,ship1254,,Shipibo | Shipibo-Conibo | Shipibo-Konibo
yaa,Yaminahua,,-9.8846,-71.5964,yami1256,,Yaminahua | Yaminawa
quh_qul,"quh, qul",,,,,,
ftr,Tupinambá,,-22.807778,-42.106389,tupi1273,,Tupi | Tupinambá
sitb,sitb,,,,,,Indo-Chinesisch | Pre-Sino-Tibetan | Proto-Sino-Tibetan | Sino-Tebetan | Sino-Tibetan
tbur,tbur,,,,,,Proto-Tibeto-Burman | Tibeto-Barmanischen | Tibeto-Burman
tibt,Tibetan,,28.3681,90.1872,tibe1272,,Bodish Section | Central Bodish | Tibetan | Tibetan Dialects | Tibetan-Monba | Tibetische
npas,npas,,,,,,Nepalesische und Assamesische Gruppe
bfil,bfil,,,,,,Barmanische
smch,smch,,,,,,Siamesisch-Chinesische
chin,Hakka Chinese,,25.0,116.0,hakk1236,,Chinese | Chinese Dialects in China | Chinesische | Sinitic | Sinitic Division
nwca,nwca,,,,,,Abkhazo-Adygan | North-West Caucasian | Northwest Caucasian
abq,Abaza,,44.25,42.0,abaz1241,,Abaza
abk,Abkhaz,,43.056218,41.159115,abkh1244,,Abkhaz | Abxaz
ady_aba,ady-aba,,,,,,
ady_sha,ady-sha,,,,,,
ady_bez,ady-bez,,,,,,
kbd,Kabardian,,43.5082,43.3918,kaba1278,,Kabardian
uby,Ubykh,,43.67,39.67,ubyk1235,,Ubykh | Ubyx
yue,Yue Chinese,,23.0,113.0,yuec1235,,"Cantonese | Chinese, Yue | Chinese,Yue | Yue | Yue Chinese | Yue Dialect Family"
nan_chz,nan-chz,,,,,,
cdo_fuz,cdo-fuz,,,,,,
hak,Hakka Chinese,,25.0,116.0,hakk1236,,"Chinese, Hakka | Chinese,Hakka | Hakka | Hakka Chinese | Hakka Dialect Group | Kejia"
nan_hok,nan-hok,,,,,,
cmn_kun,cmn-kun,,,,,,
cmn,Mandarin Chinese,,40.0209,116.228,mand1415,,"Bei | Chinese, Mandarin | Chinese,Mandarin | Mandarin | Mandarin Chinese | Mandarin Section | Mandarin Supergroup | Putonghua"
nan_fuj,nan-fuj,,,,,,
wuu,Wu Chinese,,29.8621,119.682,wuch1236,,"Chinese, Wu | Chinese,Wu | Wu | Wu (Changzhou) | Wu Chinese | Wu Dialect Family | Wu Section"
nan_xia,nan-xia,,,,,,
baii,Central Bai,,26.1666,99.7052,cent2004,,Bai | Baic | Minchia
bca_bfc_bfs,"bfs, bfc, bca",,,,,,
barc,Baraic,,,,bara1376,,Baraic | Baraic Sub-Family | Baric | Proto-Baraic | Sal
brx,Bodo-Mech,,26.1,92.0,bodo1269,,Bodo | Boro | Mech
nbc,Chang Naga,,26.4336,94.9536,chan1313,,"Chang | Naga, Chang | Naga,Chang | Tśang"
der,Deori,,26.86152,93.70572,deor1238,,Chutia | Chutiya | Deori | Deori Chutiya | Deuri | Tśutiya
dis,Dimasa,,25.4198,93.1806,dima1251,,Dimasa
grt,Garo,,25.2954,90.462,garo1247,,Garo
nst_yog,nst-yog,,,,,,
xac,Kachari,,26.6882,92.317,kach1279,,Kachari
trp,Kok Borok,,23.1916,91.4673,kokb1239,,Kok Borok | KokBorok | Kokborok | Tipura | Tripura | Tripuri
nst_lun,nst-lun,,,,,,
njb,Nocte Naga,,27.152,95.3903,noct1238,,"Naga, Nocte | Naga,Nocte | Namsang | Namsangia | Nocte"
bodi,bodi,,,,,,Bodic | Bodish | Bodish Branch
adx,Amdo Tibetan,,34.5177,100.485,amdo1237,,"Amdo | Ngambo | Ngamdo | Tibetan, Amdo | Tibetan,Amdo"
aph,Athpariya,,26.8794,87.3296,athp1241,,Arthare | Athpare | Athpariya
bft,Balti,,34.4491,77.2859,balt1258,,Balti | Sbalti
loy_bar,loy-bar,,,,,,
byw,Belhariya,,26.9972,87.2783,belh1239,,Belhare | Belhariya
bee,Byangsi,,29.92002,80.63653,byan1241,,Byangsi | Byansi | Byāngsī
rab,Camling,,27.3371,86.7612,caml1239,,Camling | Chamling | Rodong
chx,Chantyal,,28.684,83.4488,chan1310,,Chantel | Chantyal
cdn,Chaudangsi,,29.7033,80.4832,chau1259,,Chandāngsī | Chaudangsi | Chaudāngsī | Tśaudangsi
cdm,Chepang,,27.7206,84.9017,chep1245,,Chepang | Chēpāng | Tśepang
drd,Darma,,29.8629,80.5439,darm1243,,Darmiya | Darmiyā | Dārmūyā
dhi,Dhimal,,26.6283,88.3798,dhim1246,,Dhimal
dus,Dumi,,27.45849,86.75699,dumi1241,,Dumi
bfu,Bunan,,32.2168,77.9596,gahr1239,,Bunan | Gahri
ggn_gvr,"ggn, gvr",,,,,,
vay,Wayu,,27.3047,86.1227,wayu1241,,Hayu | Vayu | Wayu
jda,Jad,,30.241,79.153,jadd1243,,Jad
klr,Khaling,,27.3912,87.5053,khal1275,,Khaling
kgj_kif_kip_kji,"kji, kip, kif, kgj",,,,,,
kfk,Kinnauri,,31.3688,78.3148,kinn1249,,Kanauri | Kanāwarī | Kinnauri | Lower Kanauri | Malhesti | Upper Kanauri
kle,Kulung (Nepal),,27.1606,87.5717,kulu1253,,Khambu | Kulung
lbj,Leh Ladakhi,,33.468,80.6013,lada1244,,Ladakhi | Ladwags
lhm,Lhomi,,27.5948,87.7161,lhom1239,,Lhomi
lif,Limbu,,27.2703,87.8859,limb1266,,Limbu
mgp,Eastern Magar,,27.4135166667,87.06171,east2352,,"Eastern Tanahu | Magar | Magar, Eastern | Magar,Eastern"
mrd,Western Magar,,28.2462,83.511,west2418,,"Magar (Syangja) | Magar, Western | Magar,Western | Western Syangja"
rnp,Rongpo,,30.528,79.567,rong1264,,Marchha | Rangpa | Rongpo
npa,Nar Phu,,28.76714,84.22852,narp1239,,Nar Phu | Nar-Phu | NarPhu
new_dol,new-dol,,,,,,
new_kat,new-kat,,,,,,
tpq,Kuno-Charang,,31.46703,78.56049,tukp1239,,Nyamkad | Tukpa
lae,Pattani,,32.6963,76.5966,patt1248,,Chamba | Manchati | Manchāti | Mantśati | Pattani
prx,Purik-Sham-Nubra,,34.3386,76.0127,puri1258,,Burig | Purik | Purki
xsr,Solu-Khumbu Sherpa,,27.674,86.9994,sher1255,,Sharpā | Sherpa | Śarpa
sip,Sikkimese,,27.85795,88.59153,sikk1242,,Dandźongka | Danjong | Dä-njong-kä | Sikkim | Sikkimese
spt,Spiti Bhoti,,32.526,77.833,spit1240,,Spiti | Spiti Bhoti | SpitiBhoti | Spitian
taj_tdg_tge_tmk_tsf,"taj, tge, tmk, tsf, tdg",,,,,,
ths,Thakali,,28.7014,83.6466,thak1245,,Thakali | Thaksya
thf,Thangmi,,28.7554,85.7657,than1259,,Thami | Thangmi | Thāmī
tdh,Thulung,,27.5389,87.6063,thul1246,,Thulung
bod_mlt,bod-mlt,,,,,,
bod_shi,bod-shi,,,,,,
bod,Tibetan,,28.3681,90.1872,tibe1272,,"Central Tibetan | Dbus | Tibetan | Tibetan (Standard Spoken) | Tibetan, Central | dBus"
lbf,Tinani,,32.2852,77.9912,tina1246,,Lahul | Lahuli | Rangloi | Ranglōī | Rangōi | Tinan | Tinani
sbu,Stod Bhoti,,32.497,77.116,stod1241,,Stod Bhoti | StodBhoti | Tod
tsj,Tshangla,,27.3694,91.7741,tsha1245,,Cangluo | East Monpa | Motuo Menba | Tsangla | Tsanglo | Tshangla
jna,Jangshung,,31.5666,78.4344,jang1254,,Jangshung | Zangram | Zhang-Zhung
lolb,lolb,,,,,,Burmese-Lolo | Burmese-Ngwi | Burmish | Burmish Section | Lolo-Burmese | Lolo-Burmese Proper | Lolo-Burmese-Naxi | Proto-Lolo-Burmese | Yi-Burmese
acn,Longchuan Achang,,24.3479,97.7438,acha1249,,Ach'ang | Achang | Atśang | Ngatśang
ahk,Akha,,21.2309,100.964,akha1245,,Akha | Ako | Asong
rki_rmz,"rki, rmz",,,,,,
bzi,Bisu,,20.8542,99.9862,bisu1244,,Bisu
